"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876375608336519620","Mon Jan 06 21:09:41 +0000 2025","46"," Dia yang tak pernah tunduk pada kematian tak pernah menyerah pada musuh. Dengan tanah parit sebagai saksi ia maju tanpa gentar ke jantung pertempuran. Qasem bukan sekadar nama ia adalah inspirasi. #QasimSoleimani Erick Thohir Shin tae-yong van gaal https://t.co/mWKAhibHuW","1876375608336519620","https://pbs.twimg.com/ext_tw_video_thumb/1876375523753951232/pu/img/QH4Juc399Q6Vek-m.jpg","","in","DKI Jakarta, Indonesia","0","2","11","https://x.com/syafitric96/status/1876375608336519620","1806268929880502272","syafitric96"
"1876373997224624511","Mon Jan 06 21:03:16 +0000 2025","2","Pelatih Tim Nasional Sepak Bola Indonesia Shin Tae-yong resmi mengakhiri kerjasamanya dengan PSSI setelah lima tahun melatih. Keputusan ini diumumkan pada awal Januari 2025 setelah kontraknya berakhir. Meski banyak keberhasilan yang Baca Selengkapnya https://t.co/nivYlRUBEv","1876373997224624511","","","in","","0","1","1","https://x.com/Anzaini_1992/status/1876373997224624511","785948427754405888","Anzaini_1992"
"1876373319001190658","Mon Jan 06 21:00:35 +0000 2025","0","Shin Tae-yong Dipecat Justin Hubner Beri Pesan Menyentuh https://t.co/2QKl4uBtgN","1876373319001190658","","","in","Indonesia","0","0","0","https://x.com/MSNindonesia/status/1876373319001190658","262026799","MSNindonesia"
"1876222981049102806","Mon Jan 06 20:44:41 +0000 2025","30","@thejurgenholic PSSI lebih suka dengan karakter pelatih yang mudah di intervensi seperti kluivert beda dengan karakter Shin Tae-yong yang punya kesabaran dalam memahami jiwa pemain dan STY tak mudah di intervensi","1876369320185631168","","thejurgenholic","in","Indonesia","0","3","3","https://x.com/Bungfranks/status/1876369320185631168","914271535","Bungfranks"
"1876367663972401621","Mon Jan 06 20:38:06 +0000 2025","0","RESMI! PSSI Pecat Shin Tae-yong Piala AFF Lebih Berharga Daripada Lolos Piala Dunia.? Shin Tae-yong Kluivert Erick Thohir PSSI Timnas baca selanjutnya di sini https://t.co/sNZLhWMWC8 https://t.co/bPxn9tbmX5","1876367663972401621","https://pbs.twimg.com/media/Ggoxl1FaIAAFR5m.jpg","","in","","0","0","0","https://x.com/JUSUPKALI33/status/1876367663972401621","1811852445515153410","JUSUPKALI33"
"1876366395178700893","Mon Jan 06 20:33:04 +0000 2025","1","PSSI Berhentikan Shin Tae-Yong sebagai Pelatih Timnas https://t.co/CT3TxZV0Vz","1876366395178700893","","","in","Sampang, Indonesia","0","0","0","https://x.com/941salsabilafm/status/1876366395178700893","1157679400260788226","941salsabilafm"
"1876366126265037173","Mon Jan 06 20:32:00 +0000 2025","2","PSSI resmi mengakhiri kerja sama dengan Shin Tae-yong https://t.co/q4TyCItSiU","1876366126265037173","","","in","","0","0","1","https://x.com/RadioElshinta/status/1876366126265037173","121640063","RadioElshinta"
"1876365822496776603","Mon Jan 06 20:30:47 +0000 2025","0","Justin Hubner Kecewa Shin Tae-yong Tinggalkan Timnas Indonesia Kariernya Selalu Positif https://t.co/8gIXBJeePx via @tribunmedan medan","1876365822496776603","","","in","Medan, Indonesia","0","0","0","https://x.com/tribunmedan/status/1876365822496776603","142305302","tribunmedan"
"1876362521877393639","Mon Jan 06 20:17:41 +0000 2025","1","Kalo benar Shin Tae-yong diganti saat timnas Indonesia banyak menorehkan sejarah malah punya harapan lolos piala dunia saya teringat ketika KPK berprestasi malah dilemahkan Undang-undangnya dikirim pimpinan yang amburadul dibawah Firli alasannya memperkuat KPK hasilnya zonk https://t.co/c95gsZebxQ","1876362521877393639","https://pbs.twimg.com/ext_tw_video_thumb/1876362482958368768/pu/img/FaowW73qlmeJ9ERJ.jpg","","in","","0","0","0","https://x.com/kabarnegri_/status/1876362521877393639","1669091629825945600","kabarnegri_"
"1876361750154707017","Mon Jan 06 20:14:37 +0000 2025","0","Ketua PSSI Umumkan Pemutusan Kontrak Shin Tae-yong: Demi Masa Depan Timnas Indonesia! https://t.co/hUqzsamwzq","1876361750154707017","","","in","Ciledug, Indonesia","0","0","0","https://x.com/acepe01/status/1876361750154707017","172677495","acepe01"
"1876360257930412239","Mon Jan 06 20:08:41 +0000 2025","0","Respons Anak Shin Tae-yong terkait Pemecatan STY Kalian Akan Menyesal https://t.co/swTzhUgIK1 via @tribunmedan","1876360257930412239","","","in","Medan, Indonesia","0","0","0","https://x.com/tribunmedan/status/1876360257930412239","142305302","tribunmedan"
"1876360096126738907","Mon Jan 06 20:08:02 +0000 2025","0","Ketua PSSI Umumkan Pemutusan Kontrak Shin Tae-yong: Demi Masa Depan Timnas Indonesia! https://t.co/0fWwuS6em0","1876360096126738907","","","in","","0","0","0","https://x.com/PostingnewsId/status/1876360096126738907","1432647261989720064","PostingnewsId"
"1876359387989913824","Mon Jan 06 20:05:13 +0000 2025","0","Pas Messi meninggalkan Barcelona sampai ke bawa mimpi. Momen yang sama kerasa pas Shin Tae-yong pergi dari Timnas Indonesia. Kepergian orang-orang yang tulus dalam membentuk sepak bola selalu kerasa banget.","1876359387989913824","","","in","404","0","0","0","https://x.com/yudalaisma/status/1876359387989913824","257916219","yudalaisma"
"1876358307373609145","Mon Jan 06 20:00:56 +0000 2025","0","Sarangheo STY . . PSSI Erick Thohir Selasa Towel Vs Shin Tae-yong Bantai Kluivert https://t.co/Sq1BOLxBGS","1876358307373609145","https://pbs.twimg.com/ext_tw_video_thumb/1876358031837126656/pu/img/e0hb5y4TDRJ_suVq.jpg","","in","tangerang indonesia","0","0","0","https://x.com/septhianyRA/status/1876358307373609145","340800244","septhianyRA"
"1876358190108971121","Mon Jan 06 20:00:28 +0000 2025","0","Jumlah Uang yang Diterima Shin Tae-yong Usai Dipecat Sebagai Pelatih Timnas Indonesia https://t.co/VhUCDhMNfe","1876358190108971121","","","in","Indonesia","0","0","0","https://x.com/MSNindonesia/status/1876358190108971121","262026799","MSNindonesia"
"1876354482331918778","Mon Jan 06 19:45:44 +0000 2025","3","Kamsahamnida. kuc Shin Tae-yong! https://t.co/wVfmT5vV5H","1876354482331918778","https://pbs.twimg.com/media/GgokkkOaIAAX-Rb.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/gmthiar/status/1876354482331918778","68013084","gmthiar"
"1876352960399352033","Mon Jan 06 19:39:41 +0000 2025","0"," baru pulang sekolah langsung omk https://t.co/U3USrtC1Q6 Malam Shin Tae-yong tidur kuliah senin doods pro doodstream","1876352960399352033","","","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/penyegarkntl/status/1876352960399352033","2401767925","penyegarkntl"
"1876352007835173256","Mon Jan 06 19:35:54 +0000 2025","0","Gue si jadi shin tae-yong marah ya","1876352007835173256","","","in","","0","0","0","https://x.com/buahsatan/status/1876352007835173256","1563148339","buahsatan"
"1876350831798423987","Mon Jan 06 19:31:13 +0000 2025","0"," Katanya sih mirip Tyas Mirasih cek aja https://t.co/85tj0bIeEc Malam Shin Tae-yong tidur kuliah senin doods pro doodstream","1876350831798423987","","","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/penyegarkntl/status/1876350831798423987","2401767925","penyegarkntl"
"1876296909285195974","Mon Jan 06 19:29:56 +0000 2025","0","@utdabout apa salahnya sih mempekerjakan pelatih bola tukang judi? mudah-mudahan aja dia dewa judi bisa sulap. kalo ga bisa sulap sepertinya bisa suap. mungkin jaringanya yang dibutuhkan .. jadi menurut gw bapak ini indon banget. #ETOUT Shin Tae-yong","1876350505364160820","","utdabout","in","Jakarta Capital Region","0","0","0","https://x.com/ecilox/status/1876350505364160820","1531420107406454784","ecilox"
"1876350041398587632","Mon Jan 06 19:28:05 +0000 2025","0","Orang yang paling bahagia ketika dengar STY dipecat .. PSSI Kluivert Timnas Shin Tae-yong Belanda Erick Thohir #STYSTAY Piala Dunia Bahrain Pildun Federasi Towel Van Gaal Luis Milla Curacao World Cup Pak ET Mafia https://t.co/AsVXTgy9FK","1876350041398587632","https://pbs.twimg.com/media/Ggoia1gbIAAyuaf.jpg","","in","","0","0","0","https://x.com/JerukBa35249373/status/1876350041398587632","1301159224974565376","JerukBa35249373"
"1876349828059562298","Mon Jan 06 19:27:14 +0000 2025","0","PSSI Shin Tae-yong dari posisi pelatih timnas Indonesia dipecat hari ini. Nama Patricius Kluivert pun muncul untuk menggantikan Tae-yong setelah pakar transfer Fabrizio Romano menyatakan kesepakatan antara PSSI dengan salah satu legenda sepak bola Belanda. Kluivert disebut-sebut https://t.co/76RlQ2lgoQ","1876349828059562298","https://pbs.twimg.com/media/GgoiNTZacAEfY2z.jpg","","in","indonesia","0","0","0","https://x.com/strategibola_id/status/1876349828059562298","419538179","strategibola_id"
"1876349765417628116","Mon Jan 06 19:26:59 +0000 2025","0","rtp slot Shin Tae-yong minum susu biar kuat selasa pagi ini https://t.co/TblgtcCbeW","1876349765417628116","","","in","magelang","0","0","0","https://x.com/rtpinterwin/status/1876349765417628116","1792100597770092544","rtpinterwin"
"1876349693393064177","Mon Jan 06 19:26:42 +0000 2025","0","Malam ini saya turut memberitakan soal pemecatan coach STY dari timnas. Terlepas dari apapun itu terima kasih coach Shin Tae-yong! Sosok penggantinya yaitu Patrick Kluivert juga jadi sorotan publik. Semoga apapun dinamikanya tetap menjadi langkah yang terbaik buat timnas ️ https://t.co/gY1pGfZfwj","1876349693393064177","https://pbs.twimg.com/ext_tw_video_thumb/1876349535540412417/pu/img/xEtp4X8yAdmZF3sU.jpg","","in","Yogyakarta, Indonesia","0","0","1","https://x.com/tatanovasiliana/status/1876349693393064177","233541407","tatanovasiliana"
"1876349642214113791","Mon Jan 06 19:26:30 +0000 2025","0"," cece chindo ngeentotny enak banget https://t.co/Ul4LnDDEes malam shin tae-yong tidur kuliah senin joong","1876349642214113791","","","in","Kota Bandung, Jawa Barat","0","0","0","https://x.com/penyegarkntl/status/1876349642214113791","2401767925","penyegarkntl"
"1876348670662320168","Mon Jan 06 19:22:38 +0000 2025","0","https://t.co/L36DxmJAio Susunya Towel Malam Shin Tae-yong Cewe Makan Siang Gratis","1876348670662320168","","","in","","0","1","0","https://x.com/kLipinggg/status/1876348670662320168","446562933","kLipinggg"
"1876347887996776590","Mon Jan 06 19:19:32 +0000 2025","1","Apa kalian pernah terpikir kalau pemecatan Shin Tae-Yong untuk menutupi sesuatu yang lagi rame?","1876347887996776590","","","in","Indonesia","0","0","0","https://x.com/LintangPJ28/status/1876347887996776590","1113123218892578817","LintangPJ28"
"1876346672927916346","Mon Jan 06 19:14:42 +0000 2025","1","Makan tuh yang minta Shin Tae-yong out dapet pengganti el juday.","1876346672927916346","","","in","Indonesia","0","0","0","https://x.com/bezoksenin/status/1876346672927916346","245529018","bezoksenin"
"1876346669668974715","Mon Jan 06 19:14:41 +0000 2025","0","Makasih Coach Shin Tae-yong 신태용 ️ Jasa Mu untuk Timnas Indonesia 🇮🇩 akan selalu kami kenang https://t.co/wVMgpLK7TV","1876346669668974715","https://pbs.twimg.com/ext_tw_video_thumb/1876346361446313984/pu/img/N6aRcEJrCqe9tvTp.jpg","","in","Indonesia","0","0","0","https://x.com/nurdin2891/status/1876346669668974715","3067783134","nurdin2891"
"1876344508407070870","Mon Jan 06 19:06:06 +0000 2025","0","Kenapa Shin Tae-Yong dipecat?","1876344508407070870","","","in","","0","0","0","https://x.com/garamkuadrat/status/1876344508407070870","946906005933133824","garamkuadrat"
"1876344048866541709","Mon Jan 06 19:04:16 +0000 2025","154","Kasihan jeje jadi nganggur","1876344048866541709","","","in","","3","9","8","https://x.com/shintaeyong7777/status/1876344048866541709","1095029456350007296","shintaeyong7777"
"1876343062752026652","Mon Jan 06 19:00:21 +0000 2025","0","Slot gacor Seratus99 pasti cuan di sini! Dengan kepemimpinan Shin Tae-yong yang diganti Patrick Kluivert dukungan PSSI Erick Thohir siap membawa kemenangan Timnas Indonesia ke Piala Dunia - Pildun. #WorldCup DAFTAR dan MAIN di https://t.co/b1wdMMSkBs https://t.co/cmmtGrQ2k5","1876343062752026652","https://pbs.twimg.com/media/GgobcRCbEAAYTL5.jpg","","in","","0","0","0","https://x.com/Seratus99Gacor/status/1876343062752026652","1823229989329969153","Seratus99Gacor"
"1876342843872354609","Mon Jan 06 18:59:29 +0000 2025","1","Perjudian Milan diikuti perjudian Erick Tohir memecat Shin Tae-yong","1876342843872354609","","","in","Semangat Indonesia","0","0","0","https://x.com/AC_Milan_INA/status/1876342843872354609","1248308978","AC_Milan_INA"
"1876143578646564923","Mon Jan 06 18:47:00 +0000 2025","0","@SiaranBolaLive Terimakasih Coach Shin Tae-Yong atas kontribusi anda untuk sepakbola Indonesia ","1876339703865376797","","SiaranBolaLive","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Dwikoen_Images/status/1876339703865376797","91810036","Dwikoen_Images"
"1876332020332401013","Mon Jan 06 18:16:28 +0000 2025","1","guys info loker buat shin tae-yong dong nanti aku infoin ke beliau","1876332020332401013","","","in","","0","1","0","https://x.com/thinkabovtchu/status/1876332020332401013","1794333047258800128","thinkabovtchu"
"1876331649375547828","Mon Jan 06 18:15:00 +0000 2025","0","Shin Tae-yong Resmi Berhenti Melatih Timnas Indonesia Pada Senin (6/1/2025) Ketua Umum PSSI Erick Thohir mengumumkan pemberhentian Shin Tae-yong sebagai pelatih Timnas. Keputusan ini diambil demi mencari pelatih yang lebih sesuai dalam menerapkan strategi dan komunikasi https://t.co/X5WgqssxF0","1876331649375547828","https://pbs.twimg.com/media/GgoRsQuaUAAnthp.jpg","","in"," PBCom Tower","0","1","0","https://x.com/Mpotop88Sports/status/1876331649375547828","1860113026227343360","Mpotop88Sports"
"1876211384394125511","Mon Jan 06 18:14:09 +0000 2025","0","@idextratime @FabrizioRomano shin tae-yong nyimak.","1876331434484592684","","idextratime","in","64183 (63MJ+2WM)","0","0","0","https://x.com/chartreusekiss/status/1876331434484592684","1244997669958742018","chartreusekiss"
"1876331288279609788","Mon Jan 06 18:13:34 +0000 2025","0","Sampai saat ini coach Shin Tae-Yong pelatih terbaik Timnas Indonesia.. ","1876331288279609788","","","in","Arek Gedang-Gedang","0","0","1","https://x.com/BenjolSambara/status/1876331288279609788","208641650","BenjolSambara"
"1876331269375877167","Mon Jan 06 18:13:29 +0000 2025","1","Saat lawan China di kualifikasi piala dunia 2026 STY memang sangat membuat kita semua kesal karena tidak menurunkan pemain-pemain terbaik namun keputusan memakai pemain u-22 dan tdk diliburkannya liga 1 saat piala mAFFia ternyata adalah jebakan untuk Shin Tae-yong","1876331269375877167","","","in","Jakarta, Indonesia","0","0","0","https://x.com/welnuwel/status/1876331269375877167","106968248","welnuwel"
"1876331150588903515","Mon Jan 06 18:13:01 +0000 2025","0","Vokalis grup musik Kotak Tantri Syalindri atau Tantri Kotak memberikan respons terkait pemecatan pelatih Timnas Indonesia Shin Tae-yong https://t.co/r2POMkcveB","1876331150588903515","","","in","","0","0","0","https://x.com/DNEWS0405/status/1876331150588903515","1859709405467639809","DNEWS0405"
"1876330273375486446","Mon Jan 06 18:09:32 +0000 2025","0","Sekarang percaya apa gak? Setelah menonton ini #penampakan #hantu #mistis Susunya #보이넥스트도어 Shin Tae-yong Malam HERE WE GO https://t.co/szU5ASnvPm","1876330273375486446","https://pbs.twimg.com/ext_tw_video_thumb/1876329561949900800/pu/img/8x9oo_W9x3avm5wJ.jpg","","in","shopee","0","1","0","https://x.com/RacunPerempuan/status/1876330273375486446","1527320399578828800","RacunPerempuan"
"1876330065950281973","Mon Jan 06 18:08:42 +0000 2025","42","Shin Tae-yong Kepergiannya saat Sedang dicintai dan berhasil mengangkat level Timnas Indonesia mungkin Lebih baik ketimbang pergi ia saat gagal yg tentunya akan dipenuhi caci-maki. Terima kasih Sty PSSI Mafia ?? ️ . https://t.co/S5Qk8NBcIA","1876330065950281973","https://pbs.twimg.com/media/GgoQQF3aIAEU-HU.jpg","","in","Chigorodó, Colombia","1","1","9","https://x.com/B_dzoel/status/1876330065950281973","1351722821009829890","B_dzoel"
"1876330020752490963","Mon Jan 06 18:08:32 +0000 2025","2","Ketum PSSI Erick Thohir. Resmi menunjuk Louis Van Gaal sebagai Dirtek Timnas Indonesia. Kenapa bukan dia aja yg menggantikan posisi Shin Tae-yong !? #ETOut #PatrickKluivertOut https://t.co/08zdoEemkU","1876330020752490963","https://pbs.twimg.com/media/GgoQNZlbsAAuvKX.jpg","","in","Indonesia ","0","0","0","https://x.com/Titipan_Mafia/status/1876330020752490963","1471172951697358853","Titipan_Mafia"
"1876329718603301042","Mon Jan 06 18:07:20 +0000 2025","0","Ternyata masih ada lagi... #PSSI Shin Tae-yong Louis van Gaal Kluivert Erick Thohir","1876329718603301042","","","in","Fukuoka","0","0","0","https://x.com/setiawanreds/status/1876329718603301042","471862604","setiawanreds"
"1876329591633330225","Mon Jan 06 18:06:49 +0000 2025","0","5 Pemain Kesayangan Shin Tae-yong yang Kemungkinan Terbuang jika Patrick Kluivert Tangani Timnas Indonesia Nomor 1 Pratama Arhan! | Sepakbola Dunia - https://t.co/Z4LrpdkHvB https://t.co/B6ufhJXkJn","1876329591633330225","","","in","","0","0","0","https://x.com/Saepul37884466/status/1876329591633330225","830819626548236288","Saepul37884466"
"1876329313198633011","Mon Jan 06 18:05:43 +0000 2025","0","Berharap Aprilmop tapi ini Januari shin tae-yong diganti Patrick kluivert ya downgrade.... https://t.co/QYBoTKvyED","1876329313198633011","https://pbs.twimg.com/media/GgoPj66bYAA4hyb.jpg","","in","","0","0","0","https://x.com/Thony_Warkopist/status/1876329313198633011","191468214","Thony_Warkopist"
"1876328849484751349","Mon Jan 06 18:03:52 +0000 2025","0","Terima kasih Coach Shin Tae-yong atas perjuangan dan semangat yang telah Anda berikan. Anda telah menyentuh hati kami semua. Jasa Anda membawa Timnas Indonesia ke putaran pra Piala Dunia akan selalu diingat! https://t.co/8DtjKl6grZ","1876328849484751349","https://pbs.twimg.com/media/GgoPJPbbYAASp-X.jpg","","in","Indonesia","0","0","0","https://x.com/wartakitaID/status/1876328849484751349","1580557158","wartakitaID"
"1876327404047917546","Mon Jan 06 17:58:08 +0000 2025","0","Warungnya masih buka lol #PSSI Shin Tae-yong Erick Thohir Arya Louis van Gaal Kluivert Erik ten Hag","1876327404047917546","","","in","Fukuoka","0","0","0","https://x.com/setiawanreds/status/1876327404047917546","471862604","setiawanreds"
"1876327183016415456","Mon Jan 06 17:57:15 +0000 2025","0","Terima kasih Coach Shin Tae-Yong sudah mengukir prestasi bersama Timnas Indonesia Sehat .. sukses selalu #STY #Timnas #TimnasIndonesia #timnasgaruda https://t.co/JViR3WxJJG","1876327183016415456","https://pbs.twimg.com/media/GgoNoSkaQAEbb5A.jpg","","in","diatas bumi dibawah langit","0","0","0","https://x.com/CakRasyid/status/1876327183016415456","827998103013715968","CakRasyid"
"1876327116176023842","Mon Jan 06 17:56:59 +0000 2025","0"," Shin Tae-yong vs Patrick Kluivert: Siapa sebenarnya yang lebih layak melatih Timnas Indonesia? Baca analisis lengkap tentang prestasi pengalaman dan potensi keduanya di sini! #TimnasIndonesia #ShinTaeYong #PatrickKluivert #PSSI https://t.co/bJjyYUlja5","1876327116176023842","","","in","Situbondo, Indonesia","0","0","0","https://x.com/zalalenacom/status/1876327116176023842","1835386703898607616","zalalenacom"
"1876169458991218704","Mon Jan 06 17:55:48 +0000 2025","0","@ForzaPSIS Maksude @yoyoksukawi dadi pelatih PSSI terus Coach Shin Tae-yong ngelatih PSIS kas?? ","1876326819764568480","","ForzaPSIS","in","Jawa Tengah, Indonesia","0","0","0","https://x.com/kesittt/status/1876326819764568480","2755262034","kesittt"
"1876325857024782807","Mon Jan 06 17:51:59 +0000 2025","0","Beda Nasib redaksinesia Shin Tae-yong dan Kim Sang-sik https://t.co/xBkARGl7dN","1876325857024782807","","","in","amsterdam-oriuk","0","0","0","https://x.com/ranggads/status/1876325857024782807","584067638","ranggads"
"1876325820941344980","Mon Jan 06 17:51:50 +0000 2025","24","Untuk ketum PSSI Erick Thohir. Tidak usah cek ombak Mayoritas suporter Timnas Indonesia itu menolak Patrick Kluivert sebagai pengganti Shin Tae-yong. Jika penggantinya diatas STY Mungkin sebagian dari kami bisa menerima. #ETOUT #PatrickKluivertOut https://t.co/VmLaEtdkgT","1876325820941344980","https://pbs.twimg.com/media/GgoMY-QboAADf5m.jpg","","in","Indonesia ","0","1","0","https://x.com/Titipan_Mafia/status/1876325820941344980","1471172951697358853","Titipan_Mafia"
"1876325339926073447","Mon Jan 06 17:49:56 +0000 2025","1","Tulisan ini adalah analisis pribadi mengenai mengapa Shin Tae-yong (STY) dipecat dari posisi pelatih timnas Indonesia. Dalam dua tahun terakhir tim nasional Indonesia tampaknya mengalami banyak keberuntungan yang di luar dugaan.","1876325339926073447","","","in","","0","9","0","https://x.com/the_boysssss/status/1876325339926073447","1341376394484314112","the_boysssss"
"1876324956189217214","Mon Jan 06 17:48:24 +0000 2025","0","Roman Abramovich beli Chelsea salah satunya pengen chelsea menang UCL Coba lu lihat berapa tahun since Roman Abramovich take over sampe chelsea menang UCL... And btw pemain chelsea itu world class. Dan lu berharap Shin Tae-yong apa? Menang pildun? MIMPI GOBLOK!!!","1876324956189217214","","","in","Laut Suramadu","0","0","0","https://x.com/lukaitu6675/status/1876324956189217214","1730862254843940864","lukaitu6675"
"1876324813859647832","Mon Jan 06 17:47:50 +0000 2025","1","Jejak Sk4ndal Mantan https://t.co/hVKoRheP0G https://t.co/MuxqIJFbCY https://t.co/Ek2SFg50Jn https://t.co/gJQc60Lp2F https://t.co/66znypgll5 Shin Tae-yong arya #vcsbugilll susunya malam besok Senin pagiii netflix Spotify polisi kebangun semangka dood https://t.co/yblHarg2Ku","1876324813859647832","https://pbs.twimg.com/media/GgoLeThbUAABeuj.jpg","","in","","0","1","0","https://x.com/droiwsy/status/1876324813859647832","3168873457","droiwsy"
"1876225101823439059","Mon Jan 06 17:47:06 +0000 2025","0","@theluckiestboy @The_RedsIndo Buka lowongan kerja yg nglamar cuma 1 orang berarti Kluivert di hire krn ga ada yang lain. Bagaimana bisa mengetahui kualitas &amp; keseriusan dia kalau ga ada kompetitor pelamar? @erickthohir #ETOUT We want Shin Tae-yong back! #SaveTimnas #TimnasIndonesia https://t.co/tDRFD3lTWw","1876324629507432747","","theluckiestboy","in","Jakarta Raya","0","0","0","https://x.com/rkgbrm/status/1876324629507432747","1604082373054070785","rkgbrm"
"1876324373176676795","Mon Jan 06 17:46:05 +0000 2025","1","Suka banget gaya diatas kasur https://t.co/yTnn6bReg5 https://t.co/TJTOuClmNc https://t.co/d2Oazu97MT https://t.co/OfZS7KLcgE https://t.co/1z4EKEDPMK Shin Tae-yong arya #vcsbugilll susunya malam besok Senin pagiii netflix Spotify polisi kebangun semangka dood https://t.co/5H6zjMc62J","1876324373176676795","https://pbs.twimg.com/media/GgoLEoYbcAAVBPT.jpg","","in","","0","5","0","https://x.com/Chaeryeonget/status/1876324373176676795","2666178104","Chaeryeonget"
"1876324368151912450","Mon Jan 06 17:46:04 +0000 2025","0","PSSI Umumkan Pengakhiran Kontrak Shin Tae-yong Sebagai Kepala Pelatih Tim Nasional Indonesia https://t.co/MkJh5rpYkL","1876324368151912450","","","in","","0","0","0","https://x.com/PRGarut/status/1876324368151912450","1657689267764879365","PRGarut"
"1876324343309017314","Mon Jan 06 17:45:58 +0000 2025","0","Apakah mimpi anak tahun 2010 yang mematikan tv kembali sirna? Shin tae-yong ???","1876324343309017314","","","in","JEKARDAH","0","0","0","https://x.com/abclimakali/status/1876324343309017314","3118917274","abclimakali"
"1876322467477852581","Mon Jan 06 17:38:31 +0000 2025","1","waduh bapak gua shin tae-yong dipecat trus gua makan apa besok woi pssi tai","1876322467477852581","","","in","","0","0","0","https://x.com/thinkabovtchu/status/1876322467477852581","1794333047258800128","thinkabovtchu"
"1876322006595215672","Mon Jan 06 17:36:41 +0000 2025","2","Shin Tae-yong Resmi Dipecat dari Timnas Indonesia Justin Hubner: Saya Benar-benar Kecewa! https://t.co/Qq6LoMxdeM","1876322006595215672","","","in","","0","0","0","https://x.com/Saepul37884466/status/1876322006595215672","830819626548236288","Saepul37884466"
"1876321626205430108","Mon Jan 06 17:35:10 +0000 2025","3","Jujur masih ngerasa seneng banget Coach Shin Tae-yong bisa ngebawa timnas sampe berlisensi di efootball. Sampe sekarang masih rela aku main pake ini squad https://t.co/fzMemPw4TP","1876321626205430108","https://pbs.twimg.com/media/GgoIYgibQAAHPah.jpg","","in","","0","0","0","https://x.com/MistMultipes/status/1876321626205430108","4888625689","MistMultipes"
"1876316949740917107","Mon Jan 06 17:16:35 +0000 2025","1","Nangisin Shin Tae-Yong padahal jarang bgt nonton bola cuma tau skor akhir aja tp ttp sedih dah ini PSSI mutusin pas lagi sayang sayang nya","1876316949740917107","","","in","","0","0","0","https://x.com/nandamafa/status/1876316949740917107","713855162","nandamafa"
"1876316847685202170","Mon Jan 06 17:16:11 +0000 2025","1","https://t.co/uoCXYRVLfS PSSI resmi mengumumkan jika Shin Tae-yong (STY) tidak lagi menjadi pelatih Timnas Indonesia #shintaeyong #timnasu #timnasindonesia #pssi #liga #timnasday #timnas #indonesia #kitagaruda #timnassenior #sepakbolaindonesia #sepakbola #timnasgaruda https://t.co/hHoZxtMzvF","1876316847685202170","https://pbs.twimg.com/media/GgoENf2bgAA24hI.jpg","","in","","0","0","0","https://x.com/BandarBolaTop/status/1876316847685202170","1333880876707397634","BandarBolaTop"
"1876316838231155064","Mon Jan 06 17:16:09 +0000 2025","6","Paes dan Haye Hargai Tiap Momen Bersama Shin Tae-yong di Timnas Indonesia https://t.co/5ZoNm9SzPF","1876316838231155064","","","in","","0","0","1","https://x.com/Bolanet/status/1876316838231155064","85537477","Bolanet"
"1876316556176900196","Mon Jan 06 17:15:01 +0000 2025","0","Asemmmm. Gabisa tdr krna berita shin tae-yong dipecat ditambah yg gantiin ktny patrick pas liat berita ada catatan hitamnya terkait judi pula. Pengen misuhya Allah gini amat punya timnas keren dikit ada aja cobaannya","1876316556176900196","","","in","","0","0","0","https://x.com/dekshofi/status/1876316556176900196","1053623346510745600","dekshofi"
"1876315597266722836","Mon Jan 06 17:11:13 +0000 2025","0","Resmi Erick Thohir Ketum PSSI Pecat Shin Tae-yong #berkatnewstv #shintaeyong #shintaeyongdipecat #erickthohir #pssipecatshintaeyong https://t.co/hxjzidWPOj","1876315597266722836","https://pbs.twimg.com/ext_tw_video_thumb/1876315186296184832/pu/img/Q29zxT8SqUFFxzQf.jpg","","in","Kubu Raya, Kalimantan Barat","0","0","0","https://x.com/berkatnewstvcom/status/1876315597266722836","1084314970639106049","berkatnewstvcom"
"1876314954758070693","Mon Jan 06 17:08:40 +0000 2025","5","Terimakash Shin Tae-yong nanti pasti ada meme nya yang kaya gini ️ Tunggu saatnya ya coach tunggu saatnya pssi menyesal ️ #ShinTaeYong #STYSTAY https://t.co/Rkowu8FDNF","1876314954758070693","https://pbs.twimg.com/media/GgoCMAgaUAAkIPJ.jpg","","in","Indonesia ","0","0","3","https://x.com/Goalscoreid/status/1876314954758070693","1828729493948907520","Goalscoreid"
"1876314286689341622","Mon Jan 06 17:06:00 +0000 2025","6","Ucapkan lah terima kasih kepada beliau karena pernah mendatangkan Shin Tae-yong ke Indonesia. 🇮🇩 Pada zaman beliau juga para pemain yang punya darah Belanda mulai masuk. Terima kasih pak @IriawanIwanBule https://t.co/7JDvAVnWm8","1876314286689341622","https://pbs.twimg.com/media/GgoB5UVboAE1d_V.jpg","","in","","0","0","2","https://x.com/supercoong/status/1876314286689341622","1851550961829130240","supercoong"
